,SUBS_ID,DATE_CALC,TARIFF_ID,CHARGE,SUPPORT_4G,SUPPORT_3G,LTE_TRAFF_FLAG,SMS_IN_CNT,SMS_OUT_CNT,CALLS_IN_CNT,CALLS_OUT_CNT,LIFE_TIME,DURATION_IN_MIN,DURATION_OUT_MIN,DATA_TRAFFIC_MB,SESSIONS_CNT,RECHARGE,RECHARGE_CNT,Выборка,tariff_changed
222,11148,2019-07-01,548.0,62.0,1,1,0.0,28,0,17,0,5213.0,239,0.0,0.0,0,0.0,0,1,0
223,11148,2019-08-01,548.0,71.6,1,1,0.0,67,2,20,2,5244.0,114,1.42,0.0,0,100.0,1,1,0
224,11148,2019-09-01,548.0,62.0,1,1,0.0,22,1,8,0,5274.0,23,0.0,0.0,0,0.0,0,1,0
225,11226,2019-07-01,548.0,838.3,1,1,1.0,670,344,295,350,5213.0,1119,1537.67,559.54,772,600.0,2,1,0
226,11226,2019-08-01,548.0,747.7,1,1,1.0,586,281,304,275,5244.0,1360,1057.9,2864.39,1713,1020.0,4,1,0
227,11226,2019-09-01,548.0,513.0,1,1,1.0,466,195,268,261,5274.0,996,782.8,1442.51,1748,450.0,2,1,0
228,11499,2019-07-01,300.0,130.75,0,1,0.0,0,0,48,52,5213.0,176,99.22,0.0,0,100.0,1,1,0
229,11499,2019-08-01,300.0,219.2,0,1,0.0,0,0,34,54,5244.0,206,140.67,0.0,0,200.0,1,1,0
230,11499,2019-09-01,300.0,149.2,0,1,0.0,0,0,35,51,5274.0,144,82.22,0.0,0,100.0,1,1,0
231,11512,2019-07-01,548.0,376.9,1,1,1.0,316,73,87,160,5213.0,182,327.35,5374.23,3478,400.0,2,1,0
232,11512,2019-08-01,548.0,870.9,1,1,1.0,259,50,81,165,5244.0,218,400.98,25100.72,3242,840.0,7,1,0
233,11512,2019-09-01,548.0,540.0,1,1,1.0,150,59,125,137,5274.0,279,325.5,15991.67,3424,1100.0,2,1,0
234,11597,2019-07-01,121.0,191.6,0,0,0.0,31,0,49,50,5213.0,185,179.7,0.0,0,0.0,0,1,0
235,11597,2019-08-01,121.0,119.0,0,0,0.0,12,0,31,35,5244.0,160,102.27,0.0,0,200.0,1,1,0
236,11597,2019-09-01,121.0,130.2,0,0,0.0,17,0,44,33,5274.0,162,102.87,0.0,0,200.0,1,1,0
240,11851,2019-07-01,300.0,100.5,0,1,0.0,175,1,68,132,5213.0,92,185.55,0.0,0,50.0,1,1,0
241,11851,2019-08-01,300.0,174.8,0,1,0.0,119,0,71,91,5244.0,310,184.28,0.0,0,350.0,2,1,0
242,11851,2019-09-01,300.0,246.3,0,1,0.0,108,1,96,129,5274.0,235,230.27,0.0,0,200.0,1,1,0
243,12087,2019-07-01,135.0,329.99,1,1,1.0,117,3,88,119,5213.0,219,238.4,973.36,2680,610.0,3,1,0
244,12087,2019-08-01,135.0,399.7,1,1,1.0,111,3,89,142,5244.0,173,274.97,813.51,2849,200.0,1,1,0
245,12087,2019-09-01,135.0,375.0,1,1,1.0,120,5,124,129,5274.0,201,215.97,1124.45,2914,678.0,4,1,0
246,12190,2019-07-01,135.0,299.99,1,1,1.0,150,4,199,281,5213.0,365,627.08,2886.01,1289,300.0,1,1,0
247,12190,2019-08-01,135.0,352.5,1,1,1.0,202,1,266,299,5244.0,593,727.3,6689.97,1424,350.0,1,1,0
248,12190,2019-09-01,135.0,357.2,1,1,1.0,107,4,277,300,5274.0,667,800.78,5596.46,1114,250.0,1,1,0
249,12215,2019-07-01,588.0,422.66,1,1,1.0,137,29,185,278,5213.0,253,341.73,3734.08,1143,350.0,2,1,0
250,12215,2019-08-01,588.0,258.0,1,1,1.0,150,15,228,251,5244.0,737,339.82,7552.7,1461,250.0,1,1,0
251,12215,2019-09-01,588.0,302.0,1,1,1.0,163,12,293,167,5274.0,727,362.12,6358.33,1538,300.0,6,1,0
252,12237,2019-07-01,135.0,376.49,0,0,1.0,216,18,103,122,5213.0,553,602.57,7759.77,1342,350.0,1,1,0
253,12237,2019-08-01,135.0,369.5,0,0,1.0,159,19,148,149,5244.0,1008,947.48,4401.1,632,120.0,1,1,0
254,12237,2019-09-01,135.0,402.2,0,0,1.0,163,19,140,121,5274.0,853,595.45,15551.88,990,400.0,2,1,0
255,12259,2019-07-01,372.0,0.0,0,0,0.0,35,0,5,0,5213.0,16,0.0,0.0,0,0.0,0,1,0
256,12259,2019-08-01,372.0,1.0,0,0,0.0,29,1,5,0,5244.0,11,0.0,0.0,0,0.0,0,1,0
257,12259,2019-09-01,372.0,0.0,0,0,0.0,49,0,8,0,5274.0,28,0.0,0.0,1,0.0,0,1,0
258,12260,2019-07-01,135.0,300.0,1,1,1.0,72,3,104,103,5213.0,148,163.82,309.92,3922,0.0,0,1,0
259,12260,2019-08-01,135.0,651.79,1,1,1.0,158,6,113,186,5244.0,147,228.67,324.48,4307,1000.0,3,1,0
260,12260,2019-09-01,135.0,351.8,1,1,1.0,125,7,108,210,5274.0,157,215.43,280.87,3916,350.0,1,1,0
261,12285,2019-07-01,300.0,49.8,0,0,0.0,54,3,93,32,5213.0,932,220.03,0.0,0,0.0,0,1,0
262,12285,2019-08-01,300.0,104.4,0,0,0.0,58,4,125,49,5244.0,1230,487.57,0.0,0,200.0,2,1,0
263,12285,2019-09-01,300.0,70.45,0,0,0.0,32,4,139,37,5274.0,1427,433.22,0.0,0,100.0,1,1,0
264,12407,2019-07-01,130.0,103.79,1,1,1.0,123,1,138,125,5213.0,186,393.93,626.07,2091,210.0,2,1,0
265,12407,2019-08-01,130.0,105.79,1,1,1.0,108,1,102,158,5244.0,106,455.13,489.35,2298,0.0,0,1,0
266,12407,2019-09-01,130.0,272.08,1,1,1.0,167,2,136,188,5274.0,258,486.53,509.14,2752,630.0,4,1,0
267,12455,2019-07-01,300.0,91.7,1,1,0.0,69,1,91,47,5213.0,333,67.05,0.0,0,100.0,1,1,0
268,12455,2019-08-01,300.0,148.6,1,1,0.0,110,2,106,57,5244.0,276,169.28,0.0,0,100.0,1,1,0
269,12455,2019-09-01,300.0,173.4,1,1,0.0,80,4,92,85,5274.0,287,213.23,0.0,0,200.0,2,1,0
273,12711,2019-07-01,555.0,5826.08,1,1,1.0,1020,506,328,394,5213.0,791,1427.77,9911.71,2782,3400.0,5,1,0
274,12711,2019-08-01,555.0,1292.9,1,1,1.0,940,461,385,478,5244.0,1332,2070.75,2777.82,3705,1100.0,5,1,0
275,12711,2019-09-01,555.0,999.4,1,1,1.0,752,316,421,480,5274.0,1408,2440.4,1776.09,1870,1000.0,5,1,0
276,12826,2019-07-01,300.0,203.35,0,1,0.0,48,5,83,84,5213.0,138,144.4,0.0,0,350.0,2,1,0
277,12826,2019-08-01,300.0,238.85,0,1,0.0,46,6,73,99,5244.0,178,181.78,0.0,0,150.0,1,1,0
278,12826,2019-09-01,300.0,158.4,0,1,0.0,61,23,79,60,5274.0,172,74.68,0.0,0,150.0,1,1,0
279,12846,2019-07-01,121.0,24.9,0,1,0.0,14,0,14,4,5213.0,11,1.03,0.01,16,0.0,0,1,0
280,12846,2019-08-01,121.0,29.7,0,1,0.0,30,0,13,8,5244.0,21,3.85,0.01,12,0.0,0,1,0
281,12846,2019-09-01,121.0,12.9,0,1,0.0,20,0,3,2,5274.0,1,0.67,0.0,14,100.0,1,1,0
282,12897,2019-07-01,300.0,82.74,1,1,1.0,86,3,8,2,5213.0,13,1.55,1.01,1368,0.0,0,1,0
283,12897,2019-08-01,300.0,59.04,1,1,1.0,44,0,5,0,5244.0,7,0.0,0.9,845,0.0,0,1,0
284,12897,2019-09-01,300.0,87.54,1,1,1.0,56,0,2,0,5274.0,4,0.0,4.15,980,0.0,0,1,0
285,13196,2019-07-01,135.0,367.49,1,1,1.0,104,0,120,112,5213.0,322,387.57,5161.41,1530,1300.0,2,1,0
286,13196,2019-08-01,135.0,613.36,1,1,1.0,110,9,103,83,5244.0,268,361.63,3350.67,1337,300.0,1,1,0
287,13196,2019-09-01,135.0,387.5,1,1,1.0,92,27,174,200,5274.0,482,719.23,1614.05,969,500.0,1,1,0
288,13285,2019-07-01,588.0,259.5,1,1,1.0,167,8,112,116,5213.0,273,236.52,17279.44,2134,250.0,1,1,0
289,13285,2019-08-01,588.0,260.0,1,1,1.0,177,17,160,75,5244.0,578,289.22,18631.76,1934,300.0,2,1,0
290,13285,2019-09-01,588.0,264.0,1,1,1.0,206,44,137,117,5274.0,272,296.43,12342.97,1930,250.0,1,1,0
291,13376,2019-07-01,300.0,94.5,0,0,0.0,106,6,107,51,5213.0,244,149.62,0.0,0,100.0,1,1,0
292,13376,2019-08-01,300.0,107.2,0,0,0.0,109,7,102,51,5244.0,245,153.88,0.0,0,150.0,1,1,0
293,13376,2019-09-01,300.0,85.2,0,0,0.0,98,12,87,35,5274.0,260,89.43,0.0,0,0.0,0,1,0
294,13433,2019-07-01,300.0,234.0,0,0,0.0,85,0,98,112,5213.0,1247,827.28,0.0,0,300.0,3,1,0
295,13433,2019-08-01,300.0,257.4,0,0,0.0,78,0,81,96,5244.0,721,817.22,0.0,4,200.0,2,1,0
296,13433,2019-09-01,300.0,344.7,0,0,0.0,81,0,103,121,5274.0,743,1063.22,0.06,12,400.0,4,1,0
297,13590,2019-07-01,130.0,128.29,1,1,0.0,136,0,92,240,5213.0,165,1073.88,49.99,44,160.0,2,1,0
298,13590,2019-08-01,130.0,273.84,1,1,0.0,133,0,49,215,5244.0,64,1018.33,0.0,0,166.0,3,1,0
299,13590,2019-09-01,130.0,111.99,1,1,0.0,103,0,128,288,5274.0,205,975.68,0.0,0,200.0,1,1,0
300,13595,2019-07-01,548.0,375.0,1,1,1.0,175,4,306,250,5213.0,822,501.47,2197.73,1865,400.0,2,1,0
301,13595,2019-08-01,548.0,305.5,1,1,1.0,152,1,333,227,5244.0,750,423.98,2209.1,1304,300.0,1,1,0
302,13595,2019-09-01,548.0,375.0,1,1,1.0,136,2,324,240,5274.0,667,403.68,1797.42,1208,400.0,2,1,0
303,13714,2019-07-01,524.0,161.6,1,1,1.0,128,0,119,104,5213.0,318,280.53,744.59,2139,150.0,1,1,0
304,13714,2019-08-01,524.0,151.2,1,1,1.0,126,0,132,115,5244.0,247,178.55,154.55,626,150.0,1,1,0
305,13714,2019-09-01,524.0,139.0,1,1,1.0,147,0,172,96,5274.0,308,182.2,121.46,1221,150.0,1,1,0
306,13741,2019-07-01,548.0,309.5,1,1,1.0,113,12,78,89,5213.0,165,330.57,5442.3,1331,310.0,1,1,0
307,13741,2019-08-01,548.0,309.5,1,1,1.0,168,4,85,150,5244.0,235,465.68,4263.04,1129,310.0,1,1,0
308,13741,2019-09-01,548.0,309.5,1,1,1.0,143,11,108,138,5274.0,272,350.23,3789.23,1058,310.0,1,1,0
309,13818,2019-07-01,260.0,15.35,0,0,0.0,10,0,53,3,5213.0,164,15.35,0.0,0,91.0,1,1,0
310,13818,2019-08-01,260.0,22.35,0,0,0.0,8,0,31,7,5244.0,65,4.05,0.0,0,0.0,0,1,0
311,13818,2019-09-01,260.0,25.15,0,0,0.0,3,0,40,7,5274.0,124,24.53,0.0,0,0.0,0,1,0
312,13911,2019-07-01,260.0,106.75,0,0,0.0,24,0,46,26,5213.0,133,55.47,0.0,0,0.0,0,1,0
313,13911,2019-08-01,260.0,98.95,0,0,0.0,19,0,59,43,5244.0,98,87.28,0.0,0,0.0,0,1,0
314,13911,2019-09-01,260.0,99.84,0,0,0.0,13,0,57,46,5274.0,85,86.17,0.0,0,0.0,0,1,0
318,14011,2019-07-01,135.0,307.49,0,1,1.0,54,4,54,62,5213.0,159,171.13,771.14,2682,350.0,2,1,0
319,14011,2019-08-01,135.0,350.0,0,1,0.0,73,14,110,120,5244.0,594,471.3,774.31,2139,400.0,2,1,0
320,14011,2019-09-01,135.0,389.6,0,1,0.0,47,4,43,71,5274.0,190,262.58,285.19,1099,300.0,1,1,0
321,14080,2019-07-01,300.0,5.8,1,1,0.0,36,3,60,0,5213.0,141,0.0,0.0,0,0.0,0,1,0
322,14080,2019-08-01,300.0,6.0,1,1,0.0,44,3,11,0,5244.0,19,0.0,0.0,0,0.0,0,1,0
323,14080,2019-09-01,300.0,39.2,1,1,0.0,34,7,19,3,5274.0,24,36.98,0.0,0,50.0,1,1,0
324,14103,2019-07-01,523.0,45.0,0,1,0.0,45,0,124,37,5213.0,148,30.58,0.0,0,0.0,0,1,0
325,14103,2019-08-01,523.0,39.0,0,1,0.0,28,0,84,41,5244.0,114,27.67,0.0,0,100.0,1,1,0
326,14103,2019-09-01,523.0,39.0,0,1,0.0,26,0,80,34,5274.0,131,18.45,0.0,0,0.0,0,1,0
327,14106,2019-07-01,300.0,112.8,0,0,0.0,50,3,23,66,5213.0,40,109.17,0.0,0,100.0,1,1,0
328,14106,2019-08-01,300.0,183.6,0,0,0.0,57,5,32,79,5244.0,94,183.2,0.0,0,100.0,1,1,0
329,14106,2019-09-01,300.0,111.8,0,0,0.0,31,3,25,54,5274.0,35,90.72,0.0,0,200.0,2,1,0
330,14170,2019-07-01,548.0,300.0,1,1,1.0,302,106,65,55,5213.0,207,155.82,12115.61,1780,300.0,1,1,0
331,14170,2019-08-01,548.0,731.99,1,1,1.0,412,100,104,64,5244.0,204,156.02,9214.85,1497,400.0,2,1,0
332,14170,2019-09-01,548.0,302.0,1,1,1.0,277,151,56,19,5274.0,179,29.42,6755.63,1117,300.0,1,1,0
333,14291,2019-07-01,134.0,315.65,1,1,1.0,338,10,191,241,5213.0,1301,2391.08,1252.21,2371,300.0,3,1,0
334,14291,2019-08-01,134.0,459.6,1,1,1.0,196,10,139,251,5244.0,835,2574.33,572.73,2236,400.0,3,1,0
335,14291,2019-09-01,134.0,645.5,1,1,1.0,290,19,173,273,5274.0,632,2189.65,1128.42,2458,700.0,6,1,0
336,14372,2019-07-01,260.0,1.0,0,1,0.0,1,0,1,1,5213.0,4,0.32,0.0,0,100.0,1,1,0
337,14372,2019-08-01,260.0,40.8,0,1,0.0,17,1,36,24,5244.0,36,23.98,0.0,0,0.0,0,1,0
338,14372,2019-09-01,260.0,5.0,0,1,0.0,3,0,11,4,5274.0,10,0.93,0.0,0,0.0,0,1,0
339,14454,2019-07-01,306.0,92.25,0,0,0.0,9,0,61,30,5213.0,142,74.4,0.0,0,100.0,1,1,0
340,14454,2019-08-01,306.0,146.85,0,0,0.0,32,0,87,46,5244.0,114,180.87,0.0,0,100.0,1,1,0
341,14454,2019-09-01,306.0,91.4,0,0,0.0,19,0,77,63,5274.0,270,116.67,0.0,0,100.0,1,1,0
342,14470,2019-07-01,130.0,106.59,0,0,0.0,114,2,237,193,5213.0,1349,1238.4,0.0,0,150.0,2,1,0
343,14470,2019-08-01,130.0,125.79,0,0,0.0,199,1,224,187,5244.0,1493,1238.75,0.0,0,70.0,1,1,0
344,14470,2019-09-01,130.0,210.99,0,0,0.0,108,2,206,211,5274.0,1627,1397.0,0.0,0,200.0,2,1,0
345,14664,2019-07-01,300.0,431.4,1,1,0.0,432,17,139,190,5213.0,503,577.03,0.0,0,622.0,14,1,0
346,14664,2019-08-01,300.0,345.3,1,1,0.0,339,20,145,124,5244.0,491,481.67,0.0,0,244.26,5,1,0
347,14664,2019-09-01,300.0,308.4,1,1,1.0,349,11,227,111,5274.0,605,364.33,0.0,1,394.7,11,1,0
348,14669,2019-07-01,130.0,100.99,1,1,0.0,6,0,0,3,5213.0,0,1.42,0.0,0,0.0,0,1,0
349,14669,2019-08-01,130.0,0.0,1,1,0.0,9,0,3,1,5244.0,10,0.05,0.0,0,0.0,0,1,0
350,14669,2019-09-01,130.0,0.0,1,1,0.0,0,0,0,0,5274.0,0,0.0,0.0,0,0.0,0,1,0
351,14742,2019-07-01,588.0,457.0,1,1,1.0,180,27,301,368,5213.0,770,741.62,7495.46,2487,400.0,2,1,0
352,14742,2019-08-01,588.0,426.0,1,1,1.0,169,34,267,337,5244.0,611,480.62,14131.02,2169,450.0,4,1,0
353,14742,2019-09-01,588.0,505.0,1,1,1.0,179,23,205,408,5274.0,764,941.77,8597.27,2177,600.0,5,1,0
354,14819,2019-07-01,588.0,250.0,1,1,1.0,144,5,127,199,5213.0,200,320.4,17717.82,3735,250.0,1,1,0
355,14819,2019-08-01,588.0,250.0,1,1,1.0,101,7,159,203,5244.0,328,327.6,20572.2,3768,250.0,1,1,0
356,14819,2019-09-01,588.0,250.0,1,1,1.0,81,7,136,202,5274.0,176,231.07,18979.19,4187,250.0,1,1,0
357,14856,2019-07-01,130.0,107.99,1,1,1.0,146,0,84,343,5213.0,275,504.8,1345.74,4725,50.0,1,1,0
358,14856,2019-08-01,130.0,109.39,1,1,1.0,136,4,97,358,5244.0,308,530.52,1938.24,4804,300.0,2,1,0
359,14856,2019-09-01,130.0,115.59,1,1,1.0,49,3,78,391,5274.0,232,555.28,1748.68,4476,0.0,0,1,0
360,14868,2019-07-01,548.0,300.0,1,1,1.0,43,1,45,39,5213.0,116,27.92,1380.97,2413,300.0,1,1,0
361,14868,2019-08-01,548.0,300.0,1,1,1.0,31,1,38,31,5244.0,93,29.38,1584.92,2428,300.0,1,1,0
362,14868,2019-09-01,548.0,300.0,1,1,1.0,24,1,40,23,5274.0,43,21.3,1395.2,2086,300.0,1,1,0
363,14888,2019-07-01,306.0,196.35,1,1,0.0,124,21,217,85,5213.0,452,155.33,0.0,0,200.0,1,1,0
364,14888,2019-08-01,306.0,308.19,1,1,0.0,117,17,188,95,5244.0,500,233.47,0.0,0,400.0,2,1,0
365,14888,2019-09-01,306.0,137.14,1,1,0.0,76,10,203,66,5274.0,503,151.43,0.0,0,200.0,1,1,0
366,14930,2019-07-01,121.0,52.0,0,0,0.0,13,1,13,6,5213.0,99,50.82,0.0,0,400.0,3,1,0
367,14930,2019-08-01,121.0,176.4,0,0,0.0,2,0,5,25,5244.0,39,111.88,0.0,0,0.0,0,1,0
368,14930,2019-09-01,121.0,112.8,0,0,0.0,7,1,25,22,5274.0,168,99.17,0.0,0,100.0,1,1,0
369,14949,2019-07-01,130.0,114.79,1,1,1.0,246,6,196,97,5213.0,433,206.2,7759.61,2115,100.0,1,1,0
370,14949,2019-08-01,130.0,105.99,1,1,1.0,231,1,198,90,5244.0,425,179.02,6239.72,2026,100.0,1,1,0
371,14949,2019-09-01,130.0,110.79,1,1,1.0,205,1,195,126,5274.0,475,207.5,13172.96,2495,100.0,1,1,0
372,14959,2019-07-01,548.0,332.0,1,1,1.0,310,19,149,300,5213.0,406,678.93,2596.18,2068,400.0,1,1,0
373,14959,2019-08-01,548.0,395.0,1,1,1.0,156,14,151,268,5244.0,164,640.32,3126.88,2226,370.0,2,1,0
374,14959,2019-09-01,548.0,708.6,1,1,1.0,136,17,194,288,5274.0,313,640.5,3293.55,2234,670.0,2,1,0
375,15069,2019-07-01,130.0,107.44,1,1,1.0,84,1,96,73,5213.0,133,90.25,1662.9,3029,120.0,1,1,0
376,15069,2019-08-01,130.0,99.99,1,1,1.0,68,0,49,37,5244.0,57,70.92,2265.02,3140,105.0,1,1,0
377,15069,2019-09-01,130.0,101.79,1,1,1.0,51,1,35,45,5274.0,85,52.37,5812.11,4691,220.0,2,1,0
378,15090,2019-07-01,300.0,277.2,0,1,0.0,73,5,77,61,5213.0,243,224.42,0.0,0,300.0,1,1,0
379,15090,2019-08-01,300.0,188.4,0,1,0.0,79,13,35,55,5244.0,99,275.17,0.0,0,0.0,0,1,0
380,15090,2019-09-01,300.0,377.0,0,1,0.0,106,25,51,40,5274.0,121,87.65,0.0,0,775.0,4,1,0
381,15095,2019-07-01,135.0,300.0,1,1,1.0,70,0,63,94,5213.0,158,254.83,3749.61,2198,300.0,1,1,0
382,15095,2019-08-01,135.0,650.0,1,1,1.0,129,7,48,50,5244.0,71,84.3,3944.21,1840,600.0,2,1,0
383,15095,2019-09-01,135.0,350.0,1,1,1.0,85,2,52,76,5274.0,59,169.17,4155.6,1927,300.0,1,1,0
384,15366,2019-07-01,524.0,654.39,0,1,0.0,388,11,124,160,5213.0,317,321.43,1408.84,2387,650.0,5,1,0
385,15366,2019-08-01,524.0,252.35,0,1,0.0,264,11,134,137,5244.0,471,393.4,421.36,1836,438.0,3,1,0
386,15366,2019-09-01,524.0,175.2,0,1,0.0,213,12,148,203,5274.0,725,901.12,578.17,2860,150.0,1,1,0
387,15416,2019-07-01,260.0,51.17,0,1,0.0,66,0,20,30,5213.0,18,32.35,0.0,0,0.0,0,1,0
388,15416,2019-08-01,260.0,56.07,0,1,0.0,73,0,19,19,5244.0,28,44.83,0.0,0,100.0,1,1,0
389,15416,2019-09-01,260.0,15.0,0,1,0.0,53,0,6,13,5274.0,3,5.87,0.0,0,0.0,0,1,0
390,15537,2019-07-01,610.0,330.0,1,1,1.0,195,6,154,143,5213.0,845,557.82,17701.93,2879,330.0,1,1,0
391,15537,2019-08-01,610.0,331.8,1,1,1.0,258,22,168,155,5244.0,811,526.72,13721.25,3326,340.0,1,1,0
392,15537,2019-09-01,610.0,386.2,1,1,1.0,209,9,114,125,5274.0,368,429.4,13158.26,2438,400.0,1,1,0
393,15538,2019-07-01,300.0,32.8,1,1,0.0,219,18,39,1,5213.0,64,0.4,0.0,0,0.0,0,1,0
394,15538,2019-08-01,300.0,11.4,1,1,0.0,204,3,6,3,5244.0,8,2.42,0.0,0,0.0,0,1,0
395,15538,2019-09-01,300.0,18.8,1,1,0.0,208,8,13,2,5274.0,6,1.0,0.0,0,100.0,1,1,0
396,15563,2019-07-01,121.0,165.0,0,0,0.0,142,1,160,332,5213.0,199,325.23,0.0,0,150.0,1,1,0
397,15563,2019-08-01,121.0,93.0,0,0,0.0,77,0,79,105,5244.0,138,126.1,0.0,0,150.0,1,1,0
398,15563,2019-09-01,121.0,160.7,0,0,0.0,119,1,168,180,5274.0,297,299.92,0.0,0,150.0,1,1,0
399,15624,2019-07-01,135.0,299.99,0,0,0.0,173,0,85,111,5213.0,303,355.13,0.0,0,371.0,1,1,0
400,15624,2019-08-01,135.0,350.0,0,0,0.0,196,0,77,93,5244.0,356,294.35,0.0,0,350.0,1,1,0
401,15624,2019-09-01,135.0,345.05,0,0,0.0,132,0,133,133,5274.0,359,451.47,0.0,0,300.0,1,1,0
402,15685,2019-07-01,560.0,300.0,1,1,1.0,94,21,66,54,5213.0,122,131.12,5776.4,2392,300.0,1,1,0
403,15685,2019-08-01,560.0,300.0,1,1,1.0,84,19,100,85,5244.0,191,122.73,6353.65,2821,300.0,1,1,0
404,15685,2019-09-01,560.0,300.0,1,1,1.0,69,17,116,129,5274.0,242,411.23,7254.25,3147,300.0,1,1,0
405,15728,2019-07-01,260.0,654.8,0,0,0.0,179,29,115,107,5213.0,486,255.6,0.0,0,676.0,7,1,0
406,15728,2019-08-01,260.0,2130.03,1,1,0.0,246,25,58,53,5244.0,151,114.75,142.94,1076,2100.0,21,1,0
407,15728,2019-09-01,260.0,981.86,1,1,0.0,141,22,103,75,5274.0,305,108.03,46.63,658,1000.0,9,1,0
408,15771,2019-07-01,548.0,300.0,1,1,1.0,346,2,194,124,5213.0,280,145.68,12568.69,3995,300.0,1,1,0
409,15771,2019-08-01,548.0,300.0,1,1,1.0,389,2,198,86,5244.0,280,93.03,14678.56,3146,300.0,1,1,0
410,15771,2019-09-01,548.0,308.0,1,1,1.0,371,8,221,133,5274.0,274,183.05,10289.92,2914,300.0,1,1,0
411,15778,2019-07-01,130.0,121.99,1,1,1.0,133,0,89,64,5213.0,183,118.03,1245.66,3510,100.0,1,1,0
412,15778,2019-08-01,130.0,139.39,1,1,1.0,192,3,116,88,5244.0,224,141.52,581.95,3249,100.0,1,1,0
413,15778,2019-09-01,130.0,178.59,1,1,1.0,224,10,82,72,5274.0,152,189.18,622.65,3133,200.0,2,1,0
414,15840,2019-07-01,121.0,499.61,1,1,1.0,96,17,160,176,5213.0,353,409.18,0.0,2,350.0,2,1,0
415,15840,2019-08-01,121.0,400.6,1,1,0.0,117,36,171,251,5244.0,438,649.98,0.0,0,508.88,5,1,0
416,15840,2019-09-01,121.0,240.8,1,1,0.0,81,3,62,75,5274.0,98,211.1,0.0,0,200.0,1,1,0
417,15864,2019-07-01,260.0,366.0,0,0,0.0,32,4,102,104,5213.0,380,275.07,0.0,0,300.0,1,1,0
418,15864,2019-08-01,260.0,348.26,0,0,0.0,22,5,67,73,5244.0,241,271.08,0.0,0,300.0,1,1,0
419,15864,2019-09-01,260.0,334.69,0,0,0.0,13,3,74,73,5274.0,345,240.37,0.0,0,300.0,1,1,0
420,15928,2019-07-01,300.0,153.16,1,1,0.0,74,1,123,86,5213.0,766,620.5,0.04,54,100.0,1,1,0
421,15928,2019-08-01,300.0,155.8,1,1,0.0,87,0,144,154,5244.0,965,1269.5,0.0,0,200.0,2,1,0
422,15928,2019-09-01,300.0,153.6,1,1,0.0,67,0,103,104,5274.0,821,857.17,0.0,0,200.0,2,1,0
423,15998,2019-07-01,260.0,420.57,1,1,0.0,186,13,186,201,5213.0,248,262.85,0.0,0,500.0,4,1,0
424,15998,2019-08-01,260.0,418.53,1,1,0.0,170,13,145,192,5244.0,198,322.73,0.0,0,300.0,3,1,0
425,15998,2019-09-01,260.0,516.6,1,1,0.0,104,19,152,148,5274.0,195,250.15,0.0,0,500.0,4,1,0
426,16044,2019-07-01,121.0,96.4,1,1,0.0,267,0,29,30,5213.0,89,75.13,0.0,0,100.0,1,1,0
427,16044,2019-08-01,121.0,34.8,1,1,0.0,246,1,33,8,5244.0,114,71.35,0.0,0,100.0,1,1,0
428,16044,2019-09-01,121.0,140.2,1,1,0.0,229,4,41,45,5274.0,180,165.03,0.0,0,350.0,1,1,0
429,16056,2019-07-01,548.0,300.0,1,1,1.0,83,9,177,122,5213.0,897,501.22,10746.42,2196,350.0,1,1,0
430,16056,2019-08-01,548.0,300.0,1,1,1.0,114,54,141,86,5244.0,516,353.27,9879.76,1743,0.0,0,1,0
431,16056,2019-09-01,548.0,300.0,1,1,1.0,92,5,135,101,5274.0,453,324.2,6081.42,1491,170.0,1,1,0
432,16082,2019-07-01,130.0,453.99,1,1,0.0,113,28,99,102,5213.0,970,769.63,0.0,0,300.0,1,1,0
433,16082,2019-08-01,130.0,330.39,1,1,0.0,135,19,98,79,5244.0,567,406.43,0.0,0,300.0,1,1,0
434,16082,2019-09-01,130.0,341.59,1,1,0.0,129,20,108,73,5274.0,215,286.78,0.0,0,170.0,3,1,0
435,16229,2019-07-01,300.0,62.4,1,1,0.0,51,21,43,5,5213.0,100,15.22,0.0,0,50.0,1,1,0
436,16229,2019-08-01,300.0,23.0,1,1,0.0,56,1,39,4,5244.0,211,3.47,0.0,0,50.0,1,1,0
437,16229,2019-09-01,300.0,27.0,1,1,0.0,33,10,34,6,5274.0,88,2.77,0.0,0,0.0,0,1,0
438,16231,2019-07-01,588.0,350.0,0,0,1.0,26,1,37,23,5213.0,251,129.98,5266.31,1952,400.0,2,1,0
439,16231,2019-08-01,588.0,250.0,0,0,1.0,43,1,34,18,5244.0,301,102.85,3984.2,1536,400.0,4,1,0
440,16231,2019-09-01,588.0,325.0,0,0,1.0,43,4,46,12,5274.0,321,46.8,1163.64,1028,300.0,3,1,0
441,16271,2019-07-01,588.0,263.0,1,1,1.0,108,9,129,106,5213.0,220,200.38,4297.66,2071,250.0,1,1,0
442,16271,2019-08-01,588.0,250.0,1,1,1.0,108,7,161,116,5244.0,243,201.2,4804.59,1949,250.0,1,1,0
443,16271,2019-09-01,588.0,250.0,1,1,1.0,125,2,173,125,5274.0,358,187.5,4046.89,2028,300.0,1,1,0
444,16316,2019-07-01,548.0,478.0,0,1,0.0,124,31,81,64,5213.0,405,216.33,0.0,0,300.0,1,1,0
445,16316,2019-08-01,548.0,438.0,0,1,0.0,127,93,114,62,5244.0,864,346.65,70.88,679,400.0,2,1,0
